Unnamed: 0.1,Unnamed: 0,type,amount,oldbalanceOrg,newbalanceOrig,oldbalanceDest,newbalanceDest,isFraud
5278896,5278896,3,22885.08,13727.0,0.0,0.0,0.0,0
1771598,1771598,3,12734.83,129556.42,116821.59,0.0,0.0,0
244879,244879,3,12269.56,135518.8,123249.23,0.0,0.0,0
953727,953727,1,41065.06,5650.0,0.0,156569.49,197634.54,0
570072,570072,3,12361.22,117108.35,104747.14,0.0,0.0,0
3145147,3145147,1,170037.82,6257.0,0.0,0.0,170037.82,0
2900534,2900534,1,117105.7,10356.0,0.0,2699949.65,2817055.34,0
5497889,5497889,3,13980.58,379906.73,365926.16,0.0,0.0,0
4824229,4824229,3,13645.15,69595.0,55949.85,0.0,0.0,0
1125242,1125242,1,28947.25,6045.0,0.0,384935.75,413883.0,0
3140163,3140163,3,13119.09,46490.78,33371.69,0.0,0.0,0
5658485,5658485,1,6816.46,20336.0,13519.54,4230.53,11046.99,0
721582,721582,3,12365.26,15824.53,3459.27,0.0,0.0,0
2858000,2858000,1,315783.79,8754.0,0.0,1515958.16,1831741.96,0
3017013,3017013,3,13070.19,19635.0,6564.81,0.0,0.0,0
1241869,1241869,3,37906.97,12425.0,0.0,0.0,0.0,0
4811545,4811545,1,211725.74,10292.0,0.0,2204375.72,2416101.46,0
4802249,4802249,4,1818137.32,20776.0,0.0,650741.22,2468878.54,0
4170670,4170670,3,13440.38,51594.43,38154.05,0.0,0.0,0
6212591,6212591,1,231830.77,8491.0,0.0,763958.2,995788.97,0
4277014,4277014,3,13458.17,29838.0,16379.83,0.0,0.0,0
3098921,3098921,3,13177.16,218419.88,205242.73,0.0,0.0,0
5814479,5814479,3,13991.43,166772.68,152781.25,0.0,0.0,0
4684614,4684614,3,23424.51,13539.0,0.0,0.0,0.0,0
989654,989654,1,273544.72,5808.0,0.0,44345.22,317889.94,0
237674,237674,3,12227.91,35130.0,22902.09,0.0,0.0,0
540701,540701,1,81635.47,6585.0,0.0,28502.53,341333.19,0
2384705,2384705,1,7431.46,10542.12,3110.65,1037045.72,1044477.18,0
1107277,1107277,1,305353.78,6098.0,0.0,179753.29,485107.07,0
38687,38687,3,12239.64,210442.81,198203.17,0.0,0.0,0
4867142,4867142,4,213102.6,18052.5,0.0,320339.94,533442.54,0
384036,384036,3,12294.84,100057.39,87762.56,0.0,0.0,0
2739888,2739888,3,13066.28,205906.24,192839.95,0.0,0.0,0
3267038,3267038,1,156296.31,6718.69,0.0,283687.43,439983.75,0
93353,93353,3,12384.07,527394.17,515010.1,0.0,0.0,0
45637,45637,3,12171.55,55506.0,43334.45,0.0,0.0,0
6339035,6339035,3,14126.59,106221.0,92094.41,0.0,0.0,0
2269216,2269216,1,46522.65,5819.0,0.0,0.0,46522.65,0
641911,641911,3,26000.74,12290.0,0.0,0.0,0.0,0
843221,843221,3,19302.86,12376.1,0.0,0.0,0.0,0
4051374,4051374,3,13411.17,69165.58,55754.4,0.0,0.0,0
3300907,3300907,3,13160.63,19964.0,6803.37,0.0,0.0,0
590302,590302,3,12649.68,791991.0,779341.32,0.0,0.0,0
744061,744061,1,5295.4,15445.0,10149.6,2779.67,8075.07,0
1016379,1016379,3,12460.07,22375.0,9914.93,0.0,0.0,0
4523681,4523681,3,13531.24,20622.0,7090.76,0.0,0.0,0
4359010,4359010,3,24399.27,13436.0,0.0,0.0,0.0,0
3255558,3255558,3,13141.22,19016.46,5875.24,0.0,0.0,0
4101577,4101577,3,13481.36,204055.0,190573.64,0.0,0.0,0
4576170,4576170,3,13584.62,101681.0,88096.38,0.0,0.0,0
1296991,1296991,3,12732.27,477618.0,464885.73,0.0,0.0,0
4704304,4704304,1,191985.93,6816.0,0.0,32387.6,224373.53,0
3627960,3627960,3,13257.86,23036.0,9778.14,0.0,0.0,0
2939224,2939224,3,13106.79,160770.0,147663.21,0.0,0.0,0
1617727,1617727,3,12654.21,46473.9,33819.69,0.0,0.0,0
3661103,3661103,2,9949.07,10322.0,372.93,119640.16,129589.22,0
3678462,3678462,3,13271.73,20262.0,6990.27,0.0,0.0,0
1542300,1542300,3,12631.96,48931.0,36299.04,0.0,0.0,0
1476054,1476054,1,5721.49,49763.0,44041.51,120706.35,126427.84,0
3020416,3020416,3,13074.03,21871.0,8796.97,0.0,0.0,0
509696,509696,1,197902.73,5488.0,0.0,956.85,198859.58,0
3370142,3370142,3,13182.03,21500.0,8317.97,0.0,0.0,0
455844,455844,3,12294.24,44394.0,32099.76,0.0,0.0,0
3394030,3394030,3,13392.71,520868.0,507475.29,0.0,0.0,0
5863562,5863562,1,134210.17,6534.0,0.0,502150.29,387547.04,0
76478,76478,3,12409.26,600348.52,587939.26,0.0,0.0,0
2627309,2627309,3,13127.22,439033.66,425906.44,0.0,0.0,0
4064249,4064249,1,120444.28,8026.0,0.0,989244.01,1109688.29,0
361458,361458,3,12392.57,341956.66,329564.09,0.0,0.0,0
3523573,3523573,1,106676.69,6288.0,0.0,0.0,106676.69,0
5050556,5050556,1,9976.78,10965.0,988.22,2133527.58,2143504.36,0
1129269,1129269,1,5442.92,8518.0,3075.08,20247.11,25690.03,0
4374875,4374875,3,13499.76,43863.0,30363.24,0.0,0.0,0
892643,892643,3,12431.02,39918.45,27487.43,0.0,0.0,0
2534927,2534927,3,12935.01,53033.55,40098.54,0.0,0.0,0
5728800,5728800,3,13910.46,36547.0,22636.54,0.0,0.0,0
1731956,1731956,2,25730.68,12975.0,0.0,2406797.23,2432527.92,0
3995318,3995318,3,13412.18,113151.14,99738.97,0.0,0.0,0
4216664,4216664,3,13496.64,165890.43,152393.79,0.0,0.0,0
5702922,5702922,3,13897.89,31300.37,17402.49,0.0,0.0,0
29389,29389,3,12166.38,50433.69,38267.31,0.0,0.0,0
2109782,2109782,3,12818.53,79578.66,66760.13,0.0,0.0,0
1577538,1577538,3,12664.14,99448.0,86783.86,0.0,0.0,0
1860602,1860602,3,12768.61,143159.0,130390.39,0.0,0.0,0
3000404,3000404,1,30506.82,7871.0,0.0,1178614.53,1209121.36,0
3771024,3771024,3,13303.26,18924.0,5620.74,0.0,0.0,0
900929,900929,4,919693.57,19892.0,0.0,186883.08,1543370.65,0
2946708,2946708,1,8838.04,16432.0,7593.96,1821144.72,1829982.76,0
5010422,5010422,3,13692.69,50074.0,36381.31,0.0,0.0,0
4943991,4943991,1,6893.61,11182.0,4288.39,196103.14,202996.75,0
5736093,5736093,4,2146248.93,20880.0,0.0,243282.29,2389531.22,0
3626935,3626935,3,13257.71,25776.0,12518.29,0.0,0.0,0
5414922,5414922,3,13814.34,35031.56,21217.22,0.0,0.0,0
1572904,1572904,3,12664.51,102784.0,90119.49,0.0,0.0,0
2729349,2729349,3,12987.28,27497.94,14510.66,0.0,0.0,0
1461337,1461337,1,167031.47,5732.0,0.0,0.0,167031.47,0
760774,760774,3,15776.89,12361.0,0.0,0.0,0.0,0
2079074,2079074,1,6451.29,31603.0,25151.71,469013.21,475464.51,0
2693044,2693044,4,152636.07,17139.0,0.0,215151.98,367788.04,0
1122670,1122670,1,27439.71,6569.0,0.0,719369.36,746809.08,0
2076516,2076516,3,35484.59,12691.0,0.0,0.0,0.0,0
654507,654507,1,110518.97,5409.0,0.0,0.0,110518.97,0
1666389,1666389,3,12659.38,28667.0,16007.62,0.0,0.0,0
3255240,3255240,3,13171.84,91193.0,78021.16,0.0,0.0,0
6197980,6197980,3,14052.87,30273.0,16220.13,0.0,0.0,0
5695739,5695739,3,13904.69,46916.0,33011.31,0.0,0.0,0
5697341,5697341,1,287469.41,11572.0,0.0,2775306.89,3062776.3,0
5476786,5476786,1,7138.14,20742.0,13603.86,245666.08,252804.23,0
1935039,1935039,3,12792.22,145446.88,132654.66,0.0,0.0,0
2302975,2302975,3,12903.16,136067.56,123164.4,0.0,0.0,0
4078648,4078648,3,13398.12,21984.99,8586.87,0.0,0.0,0
2777094,2777094,3,13053.98,152091.02,139037.04,0.0,0.0,0
6242626,6242626,1,73656.19,7183.0,0.0,66966.21,140622.4,0
3780995,3780995,3,13380.27,196189.26,182808.99,0.0,0.0,0
3642268,3642268,3,13294.62,102628.75,89334.13,0.0,0.0,0
6347845,6347845,1,142189.01,7898.0,0.0,439375.89,581564.91,0
5369556,5369556,3,13835.84,122722.52,108886.68,0.0,0.0,0
1797904,1797904,3,12704.48,34582.0,21877.52,0.0,0.0,0
1352280,1352280,3,30809.35,12484.0,0.0,0.0,0.0,0
4752593,4752593,1,8192.51,25422.86,17230.35,1052134.63,1060327.15,0
5993945,5993945,1,204127.77,11674.0,0.0,2855252.85,3059380.62,0
3913188,3913188,3,13358.44,45061.37,31702.93,0.0,0.0,0
2250023,2250023,3,12914.52,202986.0,190071.48,0.0,0.0,0
1835532,1835532,1,213853.24,5912.0,0.0,0.0,213853.24,0
3625038,3625038,3,13680.19,1039935.1,1026254.91,0.0,0.0,0
2998605,2998605,3,13146.42,212202.0,199055.58,0.0,0.0,0
6277108,6277108,1,399244.2,7910.0,0.0,237818.0,637062.2,0
1107319,1107319,1,171393.61,6082.0,0.0,285648.34,457041.95,0
1021375,1021375,3,12458.72,26612.0,14153.28,0.0,0.0,0
161281,161281,1,253727.85,11883.0,0.0,1247663.46,2354426.95,0
2006054,2006054,3,12764.19,29883.0,17118.81,0.0,0.0,0
4608675,4608675,1,9771.57,104817.0,95045.43,2062891.0,2072662.58,0
2818139,2818139,3,17627.12,12992.0,0.0,0.0,0.0,0
431196,431196,3,12476.47,493822.47,481346.0,0.0,0.0,0
4683307,4683307,1,284992.37,9302.0,0.0,1535457.1,1820449.48,0
2805786,2805786,1,386908.66,6451.0,0.0,0.0,386908.66,0
3421468,3421468,3,13256.85,176472.11,163215.27,0.0,0.0,0
5318968,5318968,1,66105.01,7250.0,0.0,296451.38,362556.39,0
2565682,2565682,3,12976.71,121006.73,108030.03,0.0,0.0,0
654696,654696,4,157016.92,16186.0,0.0,7500.47,164517.39,0
5309053,5309053,1,23080.07,87015.88,63935.81,10381792.45,10404872.52,0
3676946,3676946,3,13293.75,66472.73,53178.98,0.0,0.0,0
1224453,1224453,3,12547.42,78409.27,65861.85,0.0,0.0,0
1186491,1186491,3,12654.35,369973.0,357318.65,0.0,0.0,0
3252234,3252234,3,50748.93,12998.0,0.0,0.0,0.0,0
3210564,3210564,4,402173.93,19230.0,0.0,1226558.67,1628732.6,0
3123445,3123445,3,13120.14,62419.0,49298.86,0.0,0.0,0
3608182,3608182,4,171192.6,21803.41,0.0,2985068.27,3156260.87,0
6110119,6110119,3,14025.02,32176.05,18151.03,0.0,0.0,0
382554,382554,3,12388.24,312820.23,300431.99,0.0,0.0,0
1736134,1736134,3,12785.93,286480.52,273694.58,0.0,0.0,0
2063300,2063300,3,12785.2,31915.46,19130.26,0.0,0.0,0
2131863,2131863,1,267774.8,9941.0,0.0,1192032.15,1838636.01,0
5598498,5598498,3,13964.06,270200.5,256236.44,0.0,0.0,0
2575203,2575203,1,6888.12,34251.0,27362.88,648741.46,655629.58,0
3212788,3212788,3,13129.64,20035.0,6905.36,0.0,0.0,0
5213662,5213662,3,13909.03,411064.57,397155.54,0.0,0.0,0
1307465,1307465,3,12548.82,26918.0,14369.18,0.0,0.0,0
2823455,2823455,3,13026.04,57283.0,44256.96,0.0,0.0,0
1757452,1757452,1,48856.54,6021.0,0.0,226792.86,275649.4,0
1886494,1886494,3,12727.66,30903.0,18175.34,0.0,0.0,0
4789474,4789474,4,3233236.6,21822.0,0.0,70342.72,3303579.31,0
384837,384837,3,12309.34,133245.09,120935.75,0.0,0.0,0
3671467,3671467,3,16658.55,13257.0,0.0,0.0,0.0,0
2152496,2152496,1,366840.95,4143.0,0.0,93340.17,35378.04,0
2853343,2853343,1,36964.48,5988.0,0.0,4365.01,41329.49,0
476117,476117,3,12301.25,49796.91,37495.66,0.0,0.0,0
3877571,3877571,3,13358.32,74082.91,60724.59,0.0,0.0,0
2499918,2499918,1,6039.84,78737.22,72697.38,114333.58,120373.43,0
4119503,4119503,1,162486.04,6869.0,0.0,0.0,224416.76,0
4335465,4335465,3,20529.43,13444.0,0.0,0.0,0.0,0
24538,24538,3,12152.11,22638.0,10485.89,0.0,0.0,0
5287870,5287870,3,13773.01,31278.0,17504.99,0.0,0.0,0
3893857,3893857,1,56975.98,6333.0,0.0,0.0,56975.98,0
1519604,1519604,3,22948.51,12571.0,0.0,0.0,0.0,0
6015732,6015732,3,14013.81,81954.0,67940.19,0.0,0.0,0
858761,858761,3,12446.16,113540.3,101094.15,0.0,0.0,0
1747996,1747996,1,228584.64,7158.0,0.0,793987.13,1022571.77,0
1884652,1884652,1,274597.2,6594.0,0.0,368501.75,643098.95,0
479558,479558,3,12425.67,346301.66,333875.99,0.0,0.0,0
556278,556278,3,12501.25,470088.24,457586.99,0.0,0.0,0
856207,856207,3,12411.8,25057.0,12645.2,0.0,0.0,0
712053,712053,3,12362.2,18436.53,6074.33,0.0,0.0,0
1416957,1416957,1,259584.03,12381.0,0.0,3998013.37,4303774.14,0
5137475,5137475,3,13733.02,47026.05,33293.04,0.0,0.0,0
6256956,6256956,1,175851.89,8753.62,0.0,974462.09,1150313.98,0
1096232,1096232,1,28154.63,5440.0,0.0,7574.67,35729.29,0
6051877,6051877,3,20386.96,13972.0,0.0,0.0,0.0,0
6086802,6086802,1,234433.65,7968.0,0.0,456480.81,690914.47,0
5282433,5282433,3,13774.78,40344.0,26569.22,0.0,0.0,0
2205186,2205186,3,12822.23,17924.21,5101.98,0.0,0.0,0
4347236,4347236,3,39100.12,13375.32,0.0,0.0,0.0,0
510572,510572,3,12354.36,151048.0,138693.64,0.0,0.0,0
3476289,3476289,1,232689.92,7086.0,0.0,405637.17,638327.09,0
4409786,4409786,1,674105.92,7449.0,0.0,67936.06,742041.98,0
145715,145715,1,47840.36,5809.0,0.0,409337.43,457177.79,0
5918217,5918217,3,13998.92,106402.48,92403.57,0.0,0.0,0
616420,616420,1,188814.01,5506.0,0.0,0.0,188814.01,0
3953950,3953950,3,13355.85,20360.0,7004.15,0.0,0.0,0
4588319,4588319,4,3696859.44,22480.0,0.0,120333.48,3817192.92,0
514605,514605,3,12330.29,87138.39,74808.1,0.0,0.0,0
1237768,1237768,3,13755.39,12519.0,0.0,0.0,0.0,0
1251282,1251282,3,12562.67,101665.17,89102.5,0.0,0.0,0
5773561,5773561,3,13923.74,41327.28,27403.54,0.0,0.0,0
1774331,1774331,3,12753.17,168082.27,155329.1,0.0,0.0,0
3063484,3063484,3,13122.88,103996.46,90873.59,0.0,0.0,0
1285520,1285520,1,6697.71,284198.65,277500.94,713370.38,720068.09,0
2267014,2267014,3,12836.05,14896.0,2059.95,0.0,0.0,0
2920866,2920866,3,13152.43,289577.76,276425.33,0.0,0.0,0
3456466,3456466,3,13217.31,45324.87,32107.56,0.0,0.0,0
2054951,2054951,1,476638.9,9045.0,0.0,1717570.26,2194209.16,0
3935901,3935901,3,13511.83,408187.13,394675.3,0.0,0.0,0
4101654,4101654,3,13429.41,77829.95,64400.54,0.0,0.0,0
569155,569155,3,12357.05,102045.0,89687.95,0.0,0.0,0
2346562,2346562,3,12938.65,201696.0,188757.35,0.0,0.0,0
1792796,1792796,3,12777.25,214221.9,201444.64,0.0,0.0,0
6106953,6106953,3,21289.2,13985.0,0.0,0.0,0.0,0
5397975,5397975,1,155641.78,6929.0,0.0,0.0,155641.78,0
489240,489240,3,12559.19,646027.91,633468.72,0.0,0.0,0
3116313,3116313,3,13119.32,61292.0,48172.68,0.0,0.0,0
2532105,2532105,1,6292.69,17548.0,11255.31,285184.08,291476.77,0
3702322,3702322,1,11183.62,59043.0,47859.38,3149563.61,3160747.23,0
239136,239136,3,12682.9,1128393.09,1115710.19,0.0,0.0,0
3276435,3276435,1,36575.12,6114.0,0.0,0.0,36575.12,0
1738226,1738226,3,17242.64,12661.0,0.0,0.0,0.0,0
2243874,2243874,1,6813.77,8402.0,1588.23,11871.2,217298.94,0
2143954,2143954,3,12850.8,128478.0,115627.2,0.0,0.0,0
6127334,6127334,4,2001339.13,20604.0,0.0,121445.32,2122784.45,0
5958754,5958754,3,13976.15,22113.0,8136.85,0.0,0.0,0
2166274,2166274,3,12823.88,50238.0,37414.12,0.0,0.0,0
4399174,4399174,3,13571.52,212359.63,198788.11,0.0,0.0,0
2250387,2250387,3,12837.49,20924.0,8086.51,0.0,0.0,0
5145222,5145222,3,13723.16,23564.21,9841.06,0.0,0.0,0
2087029,2087029,3,18502.55,12763.0,0.0,0.0,0.0,0
4020618,4020618,4,3099529.06,21292.0,0.0,4476.36,3104005.42,0
6115836,6115836,3,14022.66,20674.0,6651.34,0.0,0.0,0
1576741,1576741,3,12973.77,841701.07,828727.3,0.0,0.0,0
5398524,5398524,4,553266.95,19478.83,0.0,821229.74,1374496.7,0
1790334,1790334,3,12711.01,65527.61,52816.6,0.0,0.0,0
5170249,5170249,3,29060.11,13667.39,0.0,0.0,0.0,0
1305437,1305437,1,363108.56,6044.0,0.0,56562.25,419670.81,0
787969,787969,1,87457.03,5419.38,0.0,0.0,87457.03,0
2909842,2909842,3,13076.12,104662.1,91585.98,0.0,0.0,0
4700612,4700612,1,397111.74,7052.0,0.0,0.0,397111.74,0
6167905,6167905,3,14043.46,31047.0,17003.54,0.0,0.0,0
3280463,3280463,3,13166.5,61927.0,48760.5,0.0,0.0,0
5294758,5294758,3,13771.34,21239.0,7467.66,0.0,0.0,0
2770733,2770733,1,28319.22,6005.0,0.0,38640.46,66959.68,0
3484693,3484693,1,208263.18,6518.0,0.0,67193.0,275456.18,0
4079753,4079753,3,13395.66,21309.0,7913.34,0.0,0.0,0
5416897,5416897,1,191791.38,6984.0,0.0,0.0,191791.38,0
3140873,3140873,3,13146.65,106035.0,92888.35,0.0,0.0,0
372788,372788,3,18499.55,12234.0,0.0,0.0,0.0,0
4972061,4972061,3,13829.28,405017.54,391188.25,0.0,0.0,0
6245513,6245513,3,14063.83,22936.0,8872.17,0.0,0.0,0
5256032,5256032,1,121231.6,7047.0,0.0,133763.26,254994.86,0
3055571,3055571,3,13086.16,30898.0,17811.84,0.0,0.0,0
4159506,4159506,3,13420.13,15551.0,2130.87,0.0,0.0,0
3331000,3331000,3,13172.8,37108.24,23935.44,0.0,0.0,0
2725488,2725488,3,12993.35,54663.75,41670.4,0.0,0.0,0
4542086,4542086,1,7331.85,11583.0,4251.15,550145.01,557476.85,0
4136985,4136985,1,24800.12,6910.0,0.0,351003.21,375803.34,0
3613307,3613307,1,224494.89,7768.83,0.0,819816.03,1044310.92,0
114436,114436,2,9678.7,702085.0,692406.3,10154.0,153642.96,0
3361514,3361514,3,13178.69,21284.0,8105.31,0.0,0.0,0
1776439,1776439,3,12935.58,611334.21,598398.63,0.0,0.0,0
3614323,3614323,1,85638.51,6287.0,0.0,0.0,85638.51,0
1946805,1946805,3,12758.92,60857.0,48098.08,0.0,0.0,0
2163343,2163343,3,12812.35,24987.0,12174.65,0.0,0.0,0
4987489,4987489,3,13681.34,30637.0,16955.66,0.0,0.0,0
6011771,6011771,1,152144.39,11633.0,0.0,2873636.75,3025781.14,0
8911,8911,3,12187.12,117943.0,105755.88,0.0,0.0,0
3594665,3594665,3,13244.02,13510.0,265.98,0.0,0.0,0
5297319,5297319,3,13785.48,60264.0,46478.52,0.0,0.0,0
535798,535798,3,12313.94,21896.0,9582.06,0.0,0.0,0
3398831,3398831,3,13191.06,32382.0,19190.94,0.0,0.0,0
5108495,5108495,1,285360.47,7019.0,0.0,0.0,285360.47,0
4635551,4635551,3,13681.3,291671.65,277990.36,0.0,0.0,0
1469803,1469803,3,12644.82,131774.45,119129.62,0.0,0.0,0
2649046,2649046,1,68332.13,6413.0,0.0,287071.07,355403.2,0
295700,295700,1,5163.0,19800.0,14637.0,1737.07,6900.07,0
3587170,3587170,3,13291.48,132957.0,119665.52,0.0,0.0,0
2979376,2979376,3,13202.67,370701.96,357499.3,0.0,0.0,0
4098859,4098859,3,13421.22,61898.32,48477.1,0.0,0.0,0
1456833,1456833,1,93291.36,9485.56,0.0,2451753.89,2545045.26,0
6260924,6260924,1,32798.5,7027.0,0.0,0.0,32798.5,0
5839519,5839519,1,135936.25,11132.0,0.0,2600848.26,2736784.51,0
5218354,5218354,1,313021.34,7095.0,0.0,0.0,313021.34,0
845094,845094,3,26722.53,12344.0,0.0,0.0,0.0,0
5013235,5013235,3,13687.12,33951.2,20264.08,0.0,0.0,0
2593769,2593769,1,126580.07,6025.0,0.0,0.0,126580.07,0
108369,108369,1,412906.63,5956.58,0.0,190476.43,603383.06,0
1063197,1063197,3,12473.75,28162.0,15688.25,0.0,0.0,0
336267,336267,1,24297.97,6059.0,0.0,550487.29,574785.26,0
460218,460218,3,12294.09,32745.58,20451.49,0.0,0.0,0
2665906,2665906,3,12966.85,24341.0,11374.15,0.0,0.0,0
3184692,3184692,1,98718.08,6542.61,0.0,237743.87,336461.94,0
1353821,1353821,3,27621.53,12502.0,0.0,0.0,0.0,0
1353885,1353885,3,12635.52,201448.76,188813.24,0.0,0.0,0
4811618,4811618,3,13621.2,14917.0,1295.8,0.0,0.0,0
2323819,2323819,3,20100.66,12830.0,0.0,0.0,0.0,0
3007742,3007742,3,14866.45,13060.0,0.0,0.0,0.0,0
2021234,2021234,1,185579.95,6058.0,0.0,78372.3,263952.25,0
2080040,2080040,1,5892.36,51818.0,45925.64,109654.3,115546.66,0
5885623,5885623,3,13959.01,36105.0,22145.99,0.0,0.0,0
1624535,1624535,3,20586.17,12608.3,0.0,0.0,0.0,0
1820977,1820977,1,146317.79,5900.0,0.0,51899.3,198217.09,0
2202210,2202210,1,137048.13,5775.0,0.0,27505.0,127859.56,0
872430,872430,3,12417.62,22465.0,10047.38,0.0,0.0,0
5460403,5460403,1,118542.89,6895.0,0.0,0.0,118542.89,0
186727,186727,1,146266.78,7095.0,0.0,1130829.08,1277095.86,0
4777755,4777755,3,13628.47,70502.0,56873.53,0.0,0.0,0
5991772,5991772,4,1225293.21,19335.0,0.0,20763.59,1246056.8,0
3084246,3084246,1,74453.26,7881.0,0.0,1126592.93,1201046.2,0
5583710,5583710,4,2138276.52,20435.0,0.0,352.97,2138629.49,0
5724322,5724322,4,238780.48,17854.0,0.0,0.0,238780.48,0
95695,95695,1,115867.11,5094.0,0.0,0.0,86828.45,0
1044438,1044438,3,12471.9,41612.15,29140.25,0.0,0.0,0
2054054,2054054,1,193568.94,6083.0,0.0,84488.76,278057.7,0
131045,131045,3,12226.1,108259.0,96032.9,0.0,0.0,0
2182347,2182347,3,12818.84,21437.0,8618.16,0.0,0.0,0
5705990,5705990,3,13904.9,51093.0,37188.1,0.0,0.0,0
2358894,2358894,3,12867.25,23381.0,10513.75,0.0,0.0,0
3956235,3956235,3,50054.66,13217.96,0.0,0.0,0.0,0
4789231,4789231,3,13622.41,47656.0,34033.59,0.0,0.0,0
6169568,6169568,3,14048.15,38067.0,24018.85,0.0,0.0,0
2249621,2249621,3,12875.42,107754.0,94878.58,0.0,0.0,0
2608492,2608492,3,13094.71,386174.89,373080.18,0.0,0.0,0
4889726,4889726,3,13698.59,156704.04,143005.46,0.0,0.0,0
2715728,2715728,1,8125.24,39834.0,31708.76,1408107.77,1416233.01,0
5611334,5611334,1,22955.8,6809.0,0.0,0.0,22955.8,0
2195027,2195027,1,386903.18,9648.0,0.0,714138.54,1101041.72,0
1158593,1158593,1,279250.08,7632.0,0.0,0.0,279250.08,0
4802301,4802301,1,244454.53,12379.0,0.0,881688.45,1361227.6,0
1049893,1049893,3,14977.64,23738.0,8760.36,0.0,0.0,0
4375530,4375530,3,16340.26,203869.0,187528.74,0.0,0.0,0
4713412,4713412,3,16417.47,136233.0,119815.53,0.0,0.0,0
1435040,1435040,1,239484.13,8651.0,0.0,640825.46,880309.59,0
4115275,4115275,3,16232.64,186124.21,169891.57,0.0,0.0,0
1630102,1630102,3,15211.82,49956.0,34744.18,0.0,0.0,0
1569004,1569004,3,15292.78,197864.0,182571.22,0.0,0.0,0
5030686,5030686,1,107880.65,8543.0,0.0,89795.99,197676.64,0
4259973,4259973,1,115551.43,9097.0,0.0,572668.29,688219.72,0
1211713,1211713,1,258906.08,11105.0,0.0,2107588.92,2366495.0,0
1570294,1570294,3,15465.55,438378.69,422913.14,0.0,0.0,0
245998,245998,1,322257.35,10164.0,0.0,489490.71,1027740.72,0
2474887,2474887,3,15504.12,15528.0,23.88,0.0,0.0,0
5400613,5400613,1,271260.57,9186.0,0.0,0.0,271260.57,0
952629,952629,3,15072.25,210555.0,195482.75,0.0,0.0,0
1725126,1725126,1,13157.55,30270.0,17112.45,3795492.91,3808650.45,0
4291805,4291805,3,16306.05,200290.83,183984.78,0.0,0.0,0
3700517,3700517,1,168087.65,10676.0,0.0,1512829.15,1680916.81,0
192860,192860,1,414543.58,10534.0,0.0,0.0,726492.93,0
2357886,2357886,3,15459.63,18531.0,3071.37,0.0,0.0,0
4044567,4044567,3,16086.58,19616.0,3529.42,0.0,0.0,0
4266926,4266926,1,215702.86,8536.0,0.0,0.0,215702.86,0
3789038,3789038,1,140154.4,9972.0,0.0,1140104.97,1280259.37,0
3726296,3726296,3,15975.18,24918.0,8942.82,0.0,0.0,0
4518814,4518814,1,283367.94,8905.0,0.0,0.0,283367.94,0
1220213,1220213,3,15045.61,25900.0,10854.39,0.0,0.0,0
3928865,3928865,3,16086.69,76288.82,60202.13,0.0,0.0,0
2860397,2860397,3,19294.96,15631.0,0.0,0.0,0.0,0
4040963,4040963,3,16463.64,552104.52,535640.87,0.0,0.0,0
2333302,2333302,3,15450.76,19803.0,4352.24,0.0,0.0,0
4034311,4034311,3,16258.04,262414.83,246156.79,0.0,0.0,0
4785497,4785497,3,16368.18,22720.62,6352.44,0.0,0.0,0
1315316,1315316,1,24770.24,17705.0,0.0,6576373.63,6601143.87,0
5943381,5943381,3,16852.89,105463.0,88610.11,0.0,0.0,0
1815095,1815095,3,15371.62,177913.5,162541.89,0.0,0.0,0
5609770,5609770,3,34170.76,16585.0,0.0,0.0,0.0,0
4904519,4904519,3,42700.66,16281.0,0.0,0.0,0.0,0
4600299,4600299,1,311866.91,10824.0,0.0,1059068.73,1370935.64,0
5775690,5775690,3,16861.75,202579.6,185717.85,0.0,0.0,0
5806820,5806820,3,16751.97,33449.16,16697.2,0.0,0.0,0
3245377,3245377,3,23823.51,15753.0,0.0,0.0,0.0,0
4756503,4756503,3,16356.06,20996.0,4639.94,0.0,0.0,0
3404236,3404236,3,20289.62,15827.0,0.0,0.0,0.0,0
5457981,5457981,1,85661.13,10909.0,0.0,1458242.15,1543903.28,0
4577603,4577603,3,16352.44,110915.99,94563.56,0.0,0.0,0
4915027,4915027,3,16421.18,16412.0,0.0,0.0,0.0,0
4936657,4936657,1,151915.56,10338.0,0.0,1075050.06,1226965.62,0
5542430,5542430,3,16774.49,199267.0,182492.51,0.0,0.0,0
5172296,5172296,3,16588.13,135574.49,118986.35,0.0,0.0,0
450600,450600,3,14763.9,31228.0,16464.1,0.0,0.0,0
2936742,2936742,3,15733.06,99289.0,83555.94,0.0,0.0,0
3208175,3208175,3,15776.42,21075.0,5298.58,0.0,0.0,0
4232469,4232469,4,422441.22,22212.0,0.0,0.0,422441.22,0
619925,619925,1,335313.48,9850.93,0.0,376321.47,890863.33,0
1311904,1311904,3,15090.81,46884.54,31793.74,0.0,0.0,0
4754005,4754005,3,16351.96,22478.66,6126.7,0.0,0.0,0
2297366,2297366,1,50310.19,9075.0,0.0,1965830.16,1859453.18,0
2106314,2106314,3,15413.79,80413.67,64999.88,0.0,0.0,0
5080716,5080716,3,16475.94,23332.0,6856.06,0.0,0.0,0
1069627,1069627,4,153914.7,20197.0,0.0,145436.18,299350.88,0
2336417,2336417,1,65372.02,7461.0,0.0,147681.08,213053.1,0
